source,target
1886,8133
1886,3210
1886,9205
1886,5640
1886,6755
1886,6173
1886,3645
1886,3458
1886,5136
1886,8759
1128,6755
1552,6755
1886,6755
3210,6755
3384,6755
3458,6755
3645,6755
5136,6755
5640,6755
6173,6755
6755,8133
6755,9205
6755,8759
1128,6173
1552,6173
1886,6173
3210,6173
3384,6173
3458,6173
3645,6173
5136,6173
5640,6173
6173,8133
6173,9205
6173,6755
6173,8759
1128,3645
1552,3645
1886,3645
3210,3645
3384,3645
3458,3645
3645,8133
3645,9205
3645,5640
3645,6755
3645,6173
3645,5136
3645,8759
1128,3458
1552,3458
1886,3458
3210,3458
3384,3458
3458,8133
3458,9205
3458,5640
3458,6755
3458,6173
3458,3645
3458,5136
3458,8759
1128,5136
1552,5136
1886,5136
3210,5136
3384,5136
3458,5136
3645,5136
5136,8133
5136,9205
5136,5640
5136,6755
5136,6173
5136,8759
1128,8759
1552,8759
1886,8759
3210,8759
3384,8759
3458,8759
3645,8759
5136,8759
5640,8759
6173,8759
6755,8759
8133,8759
8759,9205
1325,7328
1325,6811
1325,2785
1325,5888
1325,7583
1325,3349
1325,2001
1325,3622
1325,3856
1325,8850
1325,9036
1325,7862
1325,6811
2001,6811
2785,6811
3349,6811
3622,6811
3856,6811
5888,6811
6811,7328
6811,7583
6811,8850
6811,9036
6811,7862
1325,2785
2001,2785
2785,7328
2785,6811
2785,5888
2785,7583
2785,3349
2785,3622
2785,3856
2785,8850
2785,9036
2785,7862
1325,5888
2001,5888
2785,5888
3349,5888
3622,5888
3856,5888
5888,7328
5888,6811
5888,7583
5888,8850
5888,9036
5888,7862
1325,3349
2001,3349
2785,3349
3349,7328
3349,6811
3349,5888
3349,7583
3349,3622
3349,3856
3349,8850
3349,9036
3349,7862
1325,2001
2001,7328
2001,6811
2001,2785
2001,5888
2001,7583
2001,3349
2001,3622
2001,3856
2001,8850
2001,9036
2001,7862
1325,3622
2001,3622
2785,3622
3349,3622
3622,7328
3622,6811
3622,5888
3622,7583
3622,3856
3622,8850
3622,9036
3622,7862
1325,8850
2001,8850
2785,8850
3349,8850
3622,8850
3856,8850
5888,8850
6811,8850
7328,8850
7583,8850
7862,8850
8850,9036
1325,9036
2001,9036
2785,9036
3349,9036
3622,9036
3856,9036
5888,9036
6811,9036
7328,9036
7583,9036
7862,9036
8850,9036
1325,7862
2001,7862
2785,7862
3349,7862
3622,7862
3856,7862
5888,7862
6811,7862
7328,7862
7583,7862
7862,8850
7862,9036
193,9022
193,4884
193,6788
193,4131
193,4634
193,3583
193,9200
193,7783
193,3476
193,4017
193,746
193,8725
193,2566
193,6855
193,9334
193,3885
193,3203
193,2367
193,2251
193,5227
193,5649
193,2676
193,9022
746,9022
2251,9022
2367,9022
2566,9022
2676,9022
3203,9022
3476,9022
3583,9022
3885,9022
4017,9022
4131,9022
4634,9022
4884,9022
5227,9022
5649,9022
6788,9022
6855,9022
7783,9022
8725,9022
9022,9200
9022,9334
193,4884
746,4884
2251,4884
2367,4884
2566,4884
2676,4884
3203,4884
3476,4884
3583,4884
3885,4884
4017,4884
4131,4884
4634,4884
4884,9022
4884,6788
4884,9200
4884,7783
4884,8725
4884,6855
4884,9334
4884,5227
4884,5649
193,6788
746,6788
2251,6788
2367,6788
2566,6788
2676,6788
3203,6788
3476,6788
3583,6788
3885,6788
4017,6788
4131,6788
4634,6788
4884,6788
5227,6788
5649,6788
6788,9022
6788,9200
6788,7783
6788,8725
6788,6855
6788,9334
193,4131
746,4131
2251,4131
2367,4131
2566,4131
2676,4131
3203,4131
3476,4131
3583,4131
3885,4131
4017,4131
4131,9022
4131,4884
4131,6788
4131,4634
4131,9200
4131,7783
4131,8725
4131,6855
4131,9334
4131,5227
4131,5649
193,4634
746,4634
2251,4634
2367,4634
2566,4634
2676,4634
3203,4634
3476,4634
3583,4634
3885,4634
4017,4634
4131,4634
4634,9022
4634,4884
4634,6788
4634,9200
4634,7783
4634,8725
4634,6855
4634,9334
4634,5227
4634,5649
193,3583
746,3583
2251,3583
2367,3583
2566,3583
2676,3583
3203,3583
3476,3583
3583,9022
3583,4884
3583,6788
3583,4131
3583,4634
3583,9200
3583,7783
3583,4017
3583,8725
3583,6855
3583,9334
3583,3885
3583,5227
3583,5649
193,9200
746,9200
2251,9200
2367,9200
2566,9200
2676,9200
3203,9200
3476,9200
3583,9200
3885,9200
4017,9200
4131,9200
4634,9200
4884,9200
5227,9200
5649,9200
6788,9200
6855,9200
7783,9200
8725,9200
9022,9200
9200,9334
193,7783
746,7783
2251,7783
2367,7783
2566,7783
2676,7783
3203,7783
3476,7783
3583,7783
3885,7783
4017,7783
4131,7783
4634,7783
4884,7783
5227,7783
5649,7783
6788,7783
6855,7783
7783,9022
7783,9200
7783,8725
7783,9334
193,3476
746,3476
2251,3476
2367,3476
2566,3476
2676,3476
3203,3476
3476,9022
3476,4884
3476,6788
3476,4131
3476,4634
3476,3583
3476,9200
3476,7783
3476,4017
3476,8725
3476,6855
3476,9334
3476,3885
3476,5227
3476,5649
193,4017
746,4017
2251,4017
2367,4017
2566,4017
2676,4017
3203,4017
3476,4017
3583,4017
3885,4017
4017,9022
4017,4884
4017,6788
4017,4131
4017,4634
4017,9200
4017,7783
4017,8725
4017,6855
4017,9334
4017,5227
4017,5649
193,746
746,9022
746,4884
746,6788
746,4131
746,4634
746,3583
746,9200
746,7783
746,3476
746,4017
746,8725
746,2566
746,6855
746,9334
746,3885
746,3203
746,2367
746,2251
746,5227
746,5649
746,2676
193,8725
746,8725
2251,8725
2367,8725
2566,8725
2676,8725
3203,8725
3476,8725
3583,8725
3885,8725
4017,8725
4131,8725
4634,8725
4884,8725
5227,8725
5649,8725
6788,8725
6855,8725
7783,8725
8725,9022
8725,9200
8725,9334
193,2566
746,2566
2251,2566
2367,2566
2566,9022
2566,4884
2566,6788
2566,4131
2566,4634
2566,3583
2566,9200
2566,7783
2566,3476
2566,4017
2566,8725
2566,6855
2566,9334
2566,3885
2566,3203
2566,5227
2566,5649
2566,2676
193,9334
746,9334
2251,9334
2367,9334
2566,9334
2676,9334
3203,9334
3476,9334
3583,9334
3885,9334
4017,9334
4131,9334
4634,9334
4884,9334
5227,9334
5649,9334
6788,9334
6855,9334
7783,9334
8725,9334
9022,9334
9200,9334
193,3885
746,3885
2251,3885
2367,3885
2566,3885
2676,3885
3203,3885
3476,3885
3583,3885
3885,9022
3885,4884
3885,6788
3885,4131
3885,4634
3885,9200
3885,7783
3885,4017
3885,8725
3885,6855
3885,9334
3885,5227
3885,5649
193,3203
746,3203
2251,3203
2367,3203
2566,3203
2676,3203
3203,9022
3203,4884
3203,6788
3203,4131
3203,4634
3203,3583
3203,9200
3203,7783
3203,3476
3203,4017
3203,8725
3203,6855
3203,9334
3203,3885
3203,5227
3203,5649
193,2367
746,2367
2251,2367
2367,9022
2367,4884
2367,6788
2367,4131
2367,4634
2367,3583
2367,9200
2367,7783
2367,3476
2367,4017
2367,8725
2367,2566
2367,6855
2367,9334
2367,3885
2367,3203
2367,5227
2367,5649
2367,2676
193,5227
746,5227
2251,5227
2367,5227
2566,5227
2676,5227
3203,5227
3476,5227
3583,5227
3885,5227
4017,5227
4131,5227
4634,5227
4884,5227
5227,9022
5227,6788
5227,9200
5227,7783
5227,8725
5227,6855
5227,9334
5227,5649
193,5649
746,5649
2251,5649
2367,5649
2566,5649
2676,5649
3203,5649
3476,5649
3583,5649
3885,5649
4017,5649
4131,5649
4634,5649
4884,5649
5227,5649
5649,9022
5649,6788
5649,9200
5649,7783
5649,8725
5649,6855
5649,9334
872,1178
872,4733
872,3822
872,1743
872,4257
872,4895
872,8301
872,1036
872,8668
872,4733
1036,4733
1178,4733
1743,4733
3822,4733
4257,4733
4733,4895
4733,8301
4733,8668
872,3822
1036,3822
1178,3822
1743,3822
3822,4733
3822,4257
3822,4895
3822,8301
3822,8668
872,1743
1036,1743
1178,1743
1743,4733
1743,3822
1743,4257
1743,4895
1743,8301
1743,8668
872,4257
1036,4257
1178,4257
1743,4257
3822,4257
4257,4733
4257,4895
4257,8301
4257,8668
872,4895
1036,4895
1178,4895
1743,4895
3822,4895
4257,4895
4733,4895
4895,8301
4895,8668
872,8301
1036,8301
1178,8301
1743,8301
3822,8301
4257,8301
4733,8301
4895,8301
8301,8668
872,1036
1036,1178
1036,4733
1036,3822
1036,1743
1036,4257
1036,4895
1036,8301
1036,8668
872,8668
1036,8668
1178,8668
1743,8668
3822,8668
4257,8668
4733,8668
4895,8668
8301,8668
1788,7162
1788,4546
1788,6196
1788,2541
1788,6848
1788,2497
1788,5320
1788,7162
2497,7162
2541,7162
4546,7162
5320,7162
6196,7162
6848,7162
1788,4546
2497,4546
2541,4546
4546,7162
4546,6196
4546,6848
4546,5320
1788,6848
2497,6848
2541,6848
4546,6848
5320,6848
6196,6848
6848,7162
1788,2497
2497,7162
2497,4546
2497,6196
2497,2541
2497,6848
2497,5320
1788,5320
2497,5320
2541,5320
4546,5320
5320,7162
5320,6196
5320,6848
998,6601
998,2605
998,7282
998,7424
998,8218
998,3508
998,8025
998,3358
998,2605
2605,6601
2605,7282
2605,7424
2605,8218
2605,3508
2605,8025
2605,3358
998,7282
2605,7282
3358,7282
3508,7282
6601,7282
7282,7424
7282,8218
7282,8025
998,7424
2605,7424
3358,7424
3508,7424
6601,7424
7282,7424
7424,8218
7424,8025
998,8218
2605,8218
3358,8218
3508,8218
6601,8218
7282,8218
7424,8218
8025,8218
998,3508
2605,3508
3358,3508
3508,6601
3508,7282
3508,7424
3508,8218
3508,8025
998,8025
2605,8025
3358,8025
3508,8025
6601,8025
7282,8025
7424,8025
8025,8218
998,3358
2605,3358
3358,6601
3358,7282
3358,7424
3358,8218
3358,3508
3358,8025
79,2885
79,6880
79,6680
79,4030
79,7037
79,863
79,2606
79,6574
79,1869
79,2885
863,2885
1869,2885
2606,2885
2885,6880
2885,6680
2885,4030
2885,7037
2885,6574
79,6880
863,6880
1869,6880
2606,6880
2885,6880
4030,6880
6574,6880
6680,6880
6880,7037
79,6680
863,6680
1869,6680
2606,6680
2885,6680
4030,6680
6574,6680
6680,6880
6680,7037
79,4030
863,4030
1869,4030
2606,4030
2885,4030
4030,6880
4030,6680
4030,7037
4030,6574
79,7037
863,7037
1869,7037
2606,7037
2885,7037
4030,7037
6574,7037
6680,7037
6880,7037
79,863
863,2885
863,6880
863,6680
863,4030
863,7037
863,2606
863,6574
863,1869
79,2606
863,2606
1869,2606
2606,2885
2606,6880
2606,6680
2606,4030
2606,7037
2606,6574
79,1869
863,1869
1869,2885
1869,6880
1869,6680
1869,4030
1869,7037
1869,2606
1869,6574
243,1106
243,6008
243,6315
243,2381
243,4280
243,1293
243,4456
243,542
243,1106
542,1106
1106,6008
1106,6315
1106,2381
1106,4280
1106,1293
1106,4456
243,6008
542,6008
1106,6008
1293,6008
2381,6008
4280,6008
4456,6008
6008,6315
243,6315
542,6315
1106,6315
1293,6315
2381,6315
4280,6315
4456,6315
6008,6315
243,2381
542,2381
1106,2381
1293,2381
2381,6008
2381,6315
2381,4280
2381,4456
243,1293
542,1293
1106,1293
1293,6008
1293,6315
1293,2381
1293,4280
1293,4456
243,4456
542,4456
1106,4456
1293,4456
2381,4456
4280,4456
4456,6008
4456,6315
243,542
542,1106
542,6008
542,6315
542,2381
542,4280
542,1293
542,4456
290,2779
290,8625
290,7583
290,8191
290,8405
290,7932
290,1746
290,4319
290,3856
290,4099
290,9477
290,2779
1746,2779
2779,8625
2779,7583
2779,8191
2779,8405
2779,7932
2779,4319
2779,3856
2779,4099
2779,9477
290,8625
1746,8625
2779,8625
3856,8625
4099,8625
4319,8625
7583,8625
7932,8625
8191,8625
8405,8625
8625,9477
290,8191
1746,8191
2779,8191
3856,8191
4099,8191
4319,8191
7583,8191
7932,8191
8191,8625
8191,8405
8191,9477
290,1746
1746,2779
1746,8625
1746,7583
1746,8191
1746,8405
1746,7932
1746,4319
1746,3856
1746,4099
1746,9477
290,4099
1746,4099
2779,4099
3856,4099
4099,8625
4099,7583
4099,8191
4099,8405
4099,7932
4099,4319
4099,9477
290,9477
1746,9477
2779,9477
3856,9477
4099,9477
4319,9477
7583,9477
7932,9477
8191,9477
8405,9477
8625,9477
1032,4423
1032,4459
1032,5770
1032,2541
1032,8078
1032,7211
1032,4423
2541,4423
4423,4459
4423,5770
4423,8078
4423,7211
1032,4459
2541,4459
4423,4459
4459,5770
4459,8078
4459,7211
1032,5770
2541,5770
4423,5770
4459,5770
5770,8078
5770,7211
1032,8078
2541,8078
4423,8078
4459,8078
5770,8078
7211,8078
1032,7211
2541,7211
4423,7211
4459,7211
5770,7211
7211,8078
355,1412
355,424
355,2251
355,2075
355,7051
355,2807
355,2929
355,442
355,4241
355,5812
355,3515
355,1412
424,1412
442,1412
1412,2251
1412,2075
1412,7051
1412,2807
1412,2929
1412,4241
1412,5812
1412,3515
355,424
424,1412
424,2251
424,2075
424,7051
424,2807
424,2929
424,442
424,4241
424,5812
424,3515
355,2075
424,2075
442,2075
1412,2075
2075,2251
2075,7051
2075,2807
2075,2929
2075,4241
2075,5812
2075,3515
355,7051
424,7051
442,7051
1412,7051
2075,7051
2251,7051
2807,7051
2929,7051
3515,7051
4241,7051
5812,7051
355,2807
424,2807
442,2807
1412,2807
2075,2807
2251,2807
2807,7051
2807,2929
2807,4241
2807,5812
2807,3515
355,2929
424,2929
442,2929
1412,2929
2075,2929
2251,2929
2807,2929
2929,7051
2929,4241
2929,5812
2929,3515
355,442
424,442
442,1412
442,2251
442,2075
442,7051
442,2807
442,2929
442,4241
442,5812
442,3515
355,4241
424,4241
442,4241
1412,4241
2075,4241
2251,4241
2807,4241
2929,4241
3515,4241
4241,7051
4241,5812
355,5812
424,5812
442,5812
1412,5812
2075,5812
2251,5812
2807,5812
2929,5812
3515,5812
4241,5812
5812,7051
355,3515
424,3515
442,3515
1412,3515
2075,3515
2251,3515
2807,3515
2929,3515
3515,7051
3515,4241
3515,5812
606,3319
606,3708
606,1649
606,4249
606,5735
606,4517
606,8971
606,3884
606,2676
606,8267
606,3319
1649,3319
2676,3319
3319,3708
3319,4249
3319,5735
3319,4517
3319,8971
3319,3884
3319,8267
606,1649
1649,3319
1649,3708
1649,4249
1649,5735
1649,4517
1649,8971
1649,3884
1649,2676
1649,8267
606,5735
1649,5735
2676,5735
3319,5735
3708,5735
3884,5735
4249,5735
4517,5735
5735,8971
5735,8267
606,4517
1649,4517
2676,4517
3319,4517
3708,4517
3884,4517
4249,4517
4517,5735
4517,8971
4517,8267
606,8971
1649,8971
2676,8971
3319,8971
3708,8971
3884,8971
4249,8971
4517,8971
5735,8971
8267,8971
606,3884
1649,3884
2676,3884
3319,3884
3708,3884
3884,4249
3884,5735
3884,4517
3884,8971
3884,8267
508,7922
508,1178
508,7790
508,3384
508,4673
508,1083
508,8405
508,7932
508,1501
508,3939
508,7790
1083,7790
1178,7790
1501,7790
3384,7790
3939,7790
4673,7790
7790,7922
7790,8405
7790,7932
508,4673
1083,4673
1178,4673
1501,4673
3384,4673
3939,4673
4673,7922
4673,7790
4673,8405
4673,7932
508,1083
1083,7922
1083,1178
1083,7790
1083,3384
1083,4673
1083,8405
1083,7932
1083,1501
1083,3939
508,1501
1083,1501
1178,1501
1501,7922
1501,7790
1501,3384
1501,4673
1501,8405
1501,7932
1501,3939
508,3939
1083,3939
1178,3939
1501,3939
3384,3939
3939,7922
3939,7790
3939,4673
3939,8405
3939,7932
1810,6313
1810,8528
1810,6714
1810,4957
1810,6475
1810,8528
4957,8528
6313,8528
6475,8528
6714,8528
1810,6714
4957,6714
6313,6714
6475,6714
6714,8528
1810,4957
4957,6313
4957,8528
4957,6714
4957,6475
1810,6475
4957,6475
6313,6475
6475,8528
6475,6714
2541,6105
2907,6105
4410,6105
6105,8945
6105,6213
2541,4410
2907,4410
4410,6105
4410,8945
4410,6213
2541,2907
2907,6105
2907,4410
2907,8945
2907,6213
2541,8945
2907,8945
4410,8945
6105,8945
6213,8945
2541,6213
2907,6213
4410,6213
6105,6213
6213,8945
907,1178
907,5106
907,4706
907,1695
907,1253
907,5327
907,5106
1178,5106
1253,5106
1695,5106
4706,5106
5106,5327
907,4706
1178,4706
1253,4706
1695,4706
4706,5106
4706,5327
907,1695
1178,1695
1253,1695
1695,5106
1695,4706
1695,5327
907,1253
1178,1253
1253,5106
1253,4706
1253,1695
1253,5327
907,5327
1178,5327
1253,5327
1695,5327
4706,5327
5106,5327
3134,5560
3134,7328
3134,6313
3134,6312
3134,8471
3134,7375
3134,5560
5560,7328
5560,6313
5560,6312
5560,8471
5560,7375
3134,6312
5560,6312
6312,7328
6312,6313
6312,8471
6312,7375
3134,8471
5560,8471
6312,8471
6313,8471
7328,8471
7375,8471
3134,7375
5560,7375
6312,7375
6313,7375
7328,7375
7375,8471
3333,8882
3333,3708
3333,5511
3333,4280
3333,4477
3333,3891
3333,8558
3333,4319
3333,8882
3708,8882
3891,8882
4280,8882
4319,8882
4477,8882
5511,8882
8558,8882
3333,5511
3708,5511
3891,5511
4280,5511
4319,5511
4477,5511
5511,8882
5511,8558
3333,4477
3708,4477
3891,4477
4280,4477
4319,4477
4477,8882
4477,5511
4477,8558
3333,3891
3708,3891
3891,8882
3891,5511
3891,4280
3891,4477
3891,8558
3891,4319
433,4651
433,3294
433,2541
433,8966
433,648
433,3294
648,3294
2541,3294
3294,4651
3294,8966
433,8966
648,8966
2541,8966
3294,8966
4651,8966
433,648
648,4651
648,3294
648,2541
648,8966
3976,7239
3976,7362
3976,6196
3976,4519
3976,5189
3976,7362
4519,7362
5189,7362
6196,7362
7239,7362
3976,4519
4519,7239
4519,7362
4519,6196
4519,5189
3976,5189
4519,5189
5189,7239
5189,7362
5189,6196
763,1178
763,7591
763,8461
763,4136
763,7591
1178,7591
4136,7591
7591,8461
763,8461
1178,8461
4136,8461
7591,8461
763,4136
1178,4136
4136,7591
4136,8461
